dreh,relpath,size_gb,dur_min,breite,hoehe,audio_kanaele
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.2 - ""E-POWER"" Ein Tag als Azubi bei MAN/Proxy/C0258.mov",0.02,0.3,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.2 - ""E-POWER"" Ein Tag als Azubi bei MAN/Proxy/C0261.mov",0.02,0.3,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.2 - ""E-POWER"" Ein Tag als Azubi bei MAN/Proxy/FX3_0327.mov",0.02,0.3,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.2 - ""E-POWER"" Ein Tag als Azubi bei MAN/Proxy/FX3_0328.mov",0.02,0.3,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.2 - ""E-POWER"" Ein Tag als Azubi bei MAN/Proxy/FX3_0330.mov",0.02,0.3,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.2 - ""E-POWER"" Ein Tag als Azubi bei MAN/Proxy/FX3_0332.mov",0.02,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.2 - ""E-POWER"" Ein Tag als Azubi bei MAN/Proxy/FX3_0338.mov",0.02,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.2 - ""E-POWER"" Ein Tag als Azubi bei MAN/Proxy/FX3_4658.mov",0.02,0.3,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.2 - ""E-POWER"" Ein Tag als Azubi bei MAN/Proxy/FX3_4662.mov",0.02,0.4,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.2 - ""E-POWER"" Ein Tag als Azubi bei MAN/Proxy/FX3_4663.mov",0.02,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.2 - ""E-POWER"" Ein Tag als Azubi bei MAN/Proxy/FX3_4664.mov",0.02,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.1 - ""HEAVY LIFTING"" Ein Tag als Azubi bei MAN/Proxy/C0148.mov",0.02,0.3,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.1 - ""HEAVY LIFTING"" Ein Tag als Azubi bei MAN/Proxy/C0151.mov",0.02,0.4,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.1 - ""HEAVY LIFTING"" Ein Tag als Azubi bei MAN/Proxy/FX3_0248.mov",0.02,0.4,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.1 - ""HEAVY LIFTING"" Ein Tag als Azubi bei MAN/Proxy/FX3_0249.mov",0.02,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.1 - ""HEAVY LIFTING"" Ein Tag als Azubi bei MAN/Proxy/FX3_0257.mov",0.02,0.3,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),"02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.1 - ""HEAVY LIFTING"" Ein Tag als Azubi bei MAN/Proxy/FX3_0260.mov",0.02,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/02_Assets/05_Sonstiges/SnapInsta.to_AQOhcB9LwG8eGoJCank0io98cKplFZaZi_McN1-NrU3kbdgEW42O5YyvT2B78Nd--FRZbIDVwcOy2GWNRj2xVksXt2TgabKglQDzbVg.mp4,0.01,0.6,720,1280,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/02_Assets/05_Sonstiges/SnapInsta.to_AQO4z4jSbYOx8iVtouEhKIERAvox2PJ2ZOK3VK07jU1waBquBeGnrV1I5ciPOF7xnUW4B3-IB_iYburyaRcyY8bHM5hsLGgJGdq85Ck.mp4,0.01,0.5,720,1280,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/02_Assets/06_CTA/CTA_V1.mp4,0.01,0.2,2160,3840,0
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/02_Assets/06_CTA/CTA_V2.mp4,0.01,0.2,2160,3840,0
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/02_Assets/06_CTA/MAN CTA KFZ Mechatroniker_V1.mp4,0.01,0.2,2160,3840,0
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/02_Assets/06_CTA/MAN CTA NFZ Mechatroniker_V1.mp4,0.01,0.2,2160,3840,0
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/02_Assets/06_CTA/Ausbildung KFZler.mp4,0.01,0.2,2160,3840,0
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/02_Assets/06_CTA/Werde KFZ Mechatroniker.mp4,0.01,0.2,2160,3840,0
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/02_Assets/06_CTA/KFZ Fachkraft+Azubi.mp4,0.01,0.2,2160,3840,0
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/02_Assets/04_Stock Footage/film-transitions-2023-11-27-05-28-21-utc/FILM TRANSITION 5.mp4,0.01,0.0,3840,2160,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/02_Assets/04_Stock Footage/film-transitions-2023-11-27-05-28-21-utc/FILM TRANSITION 7.mp4,0.01,0.0,3840,2160,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Exo Skelett und Bühne heben/Proxy/C0132.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Exo Skelett und Bühne heben/Proxy/C0129.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Exo Skelett und Bühne heben/Proxy/C0131.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Exo Skelett und Bühne heben/Proxy/C0135.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Exo Skelett und Bühne heben/Proxy/C0136.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Exo Skelett und Bühne heben/Proxy/C0143.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Exo Skelett und Bühne heben/Proxy/C0139.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Exo Skelett und Bühne heben/Proxy/C0137.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Exo Skelett und Bühne heben/Proxy/C0140.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Exo Skelett und Bühne heben/Proxy/C0144.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/B-Roll Truck /Proxy/C0178.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/B-Roll Truck /Proxy/C0177.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/B-Roll Truck /Proxy/C0176.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/B-Roll Truck /Proxy/C0128.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/B-Roll Truck /Proxy/C0173.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/B-Roll Truck /Proxy/C0175.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/B-Roll Truck /Proxy/C0127.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/B-Roll Truck /Proxy/C0183.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/B-Roll ketten/Proxy/C0172.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/B-Roll ketten/Proxy/C0170.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/B-Roll Hebebüne/Proxy/C0179.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/B-Roll Hebebüne/Proxy/C0180.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0182.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0187.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0188.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0184.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0190.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0192.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0193.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0195.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0198.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0191.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0194.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0199.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0200.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0204.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0205.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0206.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0207.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0209.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0208.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0214.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0215.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0267.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0265.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0294.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0293.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0295.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0300.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0301.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0307.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0308.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0309.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0314.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0316.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0319.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0321.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/C0322.mov,0.01,0.1,1920,1080,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/FX3_4857.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/FX3_4856.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/FX3_4859.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/FX3_4667.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/FX3_4862.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/FX3_4865.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/FX3_4866.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/FX3_4868.mov,0.01,0.3,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/FX3_4871.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/FX3_4870.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/FX3_4876.mov,0.01,0.3,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Werkstatt B-Roll/Proxy/FX3_4878.mov,0.01,0.3,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Schweißen und Flexxen/Proxy/C0269.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Schweißen und Flexxen/Proxy/C0270.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Schweißen und Flexxen/Proxy/C0275.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Schweißen und Flexxen/Proxy/C0278.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Schweißen und Flexxen/Proxy/C0284.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Schweißen und Flexxen/Proxy/C0285.mov,0.01,0.2,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Schweißen und Flexxen/Proxy/FX3_4695.mov,0.01,0.3,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Schweißen und Flexxen/Proxy/FX3_4698.mov,0.01,0.1,1080,1920,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/Allgemeine B-Roll/Schweißen und Flexxen/Proxy/FX3_4700.mov,0.01,0.1,1080,1920,2
